網路管理工程師,雅光有限公司,台北市內湖區堤頂大道一段215號6樓  (內湖科技園區),25.0589673,121.5737145,1.公司內部網路及電子設備建置、教育訓練，以及輔導上線並做好維護 2.建立系統運作，規劃網路管理機制 3.ERP系統維護與開發 4.硬體設備維護，資料庫維護 5.懂API串接者佳,C++、MS SQL、HTML、JavaScript、Excel、Outlook、PowerPoint 伺服器網站管理維護、作業系統基本操作、資料備份與復原、電腦設備裝配、資訊設備操作檢修、資訊設備環境設定、資料庫系統管理維護、資料庫程式設計、資料庫軟體應用、企業資源規劃管理(ERP) ,需有網路管理能力 網頁修改能力者
網站系統工程師,八位數企業有限公司,台北市內湖區基湖路3巷13號  (內湖科技園區),25.0811497,121.565899,1.網路設備規劃與設計及故障排除。 2.維護電腦系統效能，保持系統正常運作並進行除錯。 3.負責軟、硬體及其他系統周邊裝置的安裝及維修。 4.企業網路、系統管理與電腦設備軟、硬體設備之規劃、維護與控管。 5.公司員工電腦設備及資產管理。 6.新系統服務導入規劃與建置作業。 7.伺服器維護，及終端問題排除。 8.需跨部門合作，具溝通協調能力。 9.公司網站維護。,DHTML、HTML、JavaScript 伺服器網站管理維護、資料備份與復原、電腦設備裝配、資訊設備操作檢修、資訊設備環境設定、系統維護操作、功能測試(function test)、問題追蹤處理(Bug tracking)、網路程式設計、資料庫系統管理維護、系統架構規劃與維護、安裝與維護網路安全系統、網路系統危機管理、網路系統配置、網路規劃管理、專案管理軟體操作 ,普通重型機車、普通小型車
產險系統分析師-IAS,宏燁資訊股份有限公司,台北市中正區北平東路30號7樓,25.0456714,121.5258123,1. 產險系統專案開發 2. 客戶需求訪談、分析與規劃、需求功能確認 3. 系統文件及專案文件整合與撰寫 4. 程式及資料庫架構規劃 (程式語言: JAVA) 5. 系統架構規劃、系統整合分析,Java、MS SQL、Oracle、PostgreSQL 系統架構規劃、系統整合分析、軟體程式設計、資料庫程式設計、資料庫軟體應用 ,未填寫
程式設計師,晶鑽生醫股份有限公司,台北市大安區復興南路2段45號11樓,25.0312879,121.5438704,1.與系統分析師、工程師、程式設計師等商討，設計系統，並獲得關於專案的限制、容量、性能需求和介面等的訊息。 2.分析客戶需要和軟體需求，考量時間及成本的限制條件，以評估計畫的可行性。 3.與客戶商討軟體系統的設計和維修。 4.確保軟體系統的安裝能與監視器功能配合，以符合設計規格。 5.規劃執行軟體架構及模組之設計，並控管軟體設計進度。 6.進行軟體之測試與修改。 7.規劃、執行與維護量產的產品。 8.協助研發軟體新技術與新工具。 9.負責電腦資訊之傳輸，以及電腦軟體、資料庫、資料結構之維修與研發。 10.設計、撰寫、維修及更新軟體，以控制硬體與電腦應用軟體之連接。 11.維護資料庫管理系統，確保資料的安全性。 12.分析電腦使用者需要，以發展硬體和軟體架構。,Linux、Mac OS、Android、iOS、Windows Server 2012、ASP.NET、C#、Java、PHP、X++、MS SQL、MySQL、HTML、XHTML、jQuery、VM 伺服器網站管理維護、資料庫系統管理維護 ,需有APP開發經驗 請提供作品
聯強 電子商務軟體工程師(亞太第一大資通訊通路集團),聯強國際股份有限公司,台北市中山區民生東路三段75號,25.058039,121.543829,(2018菁英計劃)於集團總部負責全球各地營運系統之研發與管理。每年投資5億打造國際級軟體之研發，有完善的專業培訓課程，歡迎具國際觀的有志人才加入。 工作內容： 電子商務資料交換(EDI)系統設計與開發,不拘 不拘 ,1.具Java開發技術 2.無B2B經驗亦可，可培訓為B2B電子商務資料交換(EDI)設計專才 3.熟悉資料交換平台者尤佳 (webMethods  BizTalk…)
MES/CIM顧問,東捷資訊服務股份有限公司,台北市南港區三重路19之8號5樓,25.057518,121.6137391,1. 導入智慧服務、大數據分析。 2. 控管與執行系統開發專案。 3. 協助制訂系統規劃書、系統規範與規格書。 4. 負責伺服器管理、流程規劃事務。 5. 整合設備連線，讀取自動設備內資料。6. 規劃升級現有MES/CIM系統與IoT系統整合架構。,不拘 不拘 ,1. 具EAP/LCS開發導入經驗。2. 能使用.Net/C#開發程式及存取資料庫。3. 具整合設備連線，讀取自動設備內資料。4. 具程式設計2年工作經驗以上。
人工智慧演算法工程師,瑞思科技有限公司,台北市內湖區基湖路10巷57號7樓之1  (內湖科技園區),25.0823244,121.5637389,1. 與需求單位溝通並確認分析議題，並據此規劃資料分析內容 2. 進行資料探索並建構適當分析模式 3. 解讀分析結果提出可行建議並利用視覺化方式呈現  所需技能: 1. 至少熟悉Python、Java、R其中一種程式設計語言實現演算法  2. 熟悉資料探勘方法 (視覺化呈現、分群、分類、預測以及維度縮減等) 3. 具備資料探勘專案執行經驗 4. 具備獨立作業及溝通協調能力,不拘 不拘 ,1. Python統計 2. 機器學習、資料探勘、文字探勘、類神經網路 3. 對遊戲產業有興趣者佳
Internet程式設計師,智媒科技股份有限公司,台北市中正區忠孝東路一段85號5樓,25.044247,121.526592,1. 網站開發及佈署 2. ASP.NET Web應用程式開發 3. 協助規劃設計大型雲端資訊系統  4. 執行程式黑箱及白箱弱點掃描問題修改  5. 執行網頁無障礙規範問題修改 6. 資料庫設計與規劃  歡迎有創新開發或願意積累新創團隊經驗者加入。,ASP.NET、MS SQL、JavaScript、jQuery、IIS 軟體程式設計、網路程式設計 ,1.網站開發及佈署 使用asp.net或php 2.資料庫設計與規劃 3.基本SQL資料庫操作、指令執行 4.熟悉 Javascript / JQuery / HTML5 / CSS3 對程式設計有熱誠
GIS程式設計師-A700002345,台灣世曦工程顧問股份有限公司,台北市全區  及台灣世曦相關工作處所  (依照公司規定分派),25.073261,121.578224,負責GIS系統開發、資料庫規劃建置等工作。,ArcGis、GIS、MapGIS、SuperGIS 不拘 ,1.學歷：大學以上資訊、地理、測量、土木、都計等相關科系。 2.證照：具資訊相關證照者為佳。3.電腦技能：ASP.Net、C#、Javascript、jQuery，熟悉 ESRI ArcGIS 系列軟體、具空間資料處理經驗。4.專長：熟悉GIS網站開發工作。5.職務內容簡介：負責GIS系統開發、資料庫規劃建置等工作。6.其他條件：請提供程式設計作品。
後端⼯程師 -B,CHOCO TV_巧克科技新媒體股份有限公司,台北市松山區民權東路三段142號17樓,25.061739,121.546874,CHOCOLABS邀請，夥伴來作伴  ☞ 熟悉 Node.js : ES6  Express.js  Sequelize.js  promise  async/await ☞ 資料庫開發經驗 : MySQL  MongoDB ☞ 使⽤ Git 版本控管,不拘 不拘 ,『~~~加分條件~~~』  ☞ 使⽤ cache : Memcache  Redis ☞ 使⽤ AWS : EC2  Lambda  SQS  etc. ☞ 資料庫開發經驗 : Elasticsearch ☞ 熟悉 ReactJS ☞ 具備資訊安全開發經驗 ☞ 具備⼤量資料處理效能優化經驗 ☞ 經常⾃發性參與開發者社群活動 ☞ 接觸過 CI Server 例如 Jenkins 等
資訊系統工程師,全聯工程科技股份有限公司,台北市信義區基隆路一段141號3樓之1,25.0429861,121.5659519,1.資訊系統設計.開發2.資訊系統整合3.雲端資料整合 分析4.網頁維護 更新,不拘 不拘 ,易溝通且能獨立作業者1.熟悉語言程式 資料庫管理 網頁維護經驗者優先錄取
資深數據分析師,宏燁資訊股份有限公司,台北市中正區北平東路30號6樓,25.0456714,121.5258123,1. 客戶端需求訪談、資料蒐集  2. 具備資料分析、文件撰寫製作及簡報能力  3. 熟悉PYTHON  TENSORFLOW...AI產業創新應用，針對資料進行統計分析  4. 利用數據分析與儀表板設計軟體將分析的結果進行資料視覺化  5. 負責終端用戶的軟體操作教育訓練,不拘 調查樣本統計分析、系統架構規劃、系統整合分析、軟體程式設計、模組化系統設計、資料庫程式設計、資料庫軟體應用 ,1. 數學、統計、資工等相關科系背景尤佳 2. 熟悉產業大數據分析及人工智慧應用規劃能力，並能獨立拜訪客戶提出想法，具英語口語表達及溝通能力。 3. 熟悉SQL與Excel。另針對Google Analytics、FB數據洞察報告、BI系統、Python/TENSORFLOW/SAS/SPSS/Tableau…等分析工具熟悉。 4. 設計、建構數據分析模板，針對目標進行分析，並將數據分析可視化呈現。 5. 對AI、FinTech、MarTech應用有興趣者。
c#軟體工程師,佛特納國際資訊有限公司,台北市中山區復興北路,25.0570525,121.5442302,職位要求： 1. 有2~3年C#桌面應用程式相關的軟體開發工作經驗，對於物件導向、資料結構、HTTP網路協定有一定了解。 2. 有版本管理經驗（Git或SVN）。 3. 具有資料庫，MySQL經驗。 4. 良好的溝通、團隊合作、獨立作業的能力，對網頁效能持續提升有熱情。 工作內容： 1. 負責公司相關產品業務平台的開發與維護。 2. 參與專案中業務功能串接協議和基礎函數庫的設計，解決專案中的關鍵問題和技術難題。 3. 伺服器端相關接口開發。 4. 按時完成公司交付的各項任務。 5.進行軟體之測試與修改。,C#、MySQL 網路資料傳輸、軟體程式設計、結構化程式設計、網路程式設計、模組化系統設計、資料庫程式設計 ,1.了解HTML/CSS/JQuery尤佳。 2.不排斥學習其他程式語言。
PHP 程式設計師,世成科技股份有限公司,台北市中山區南京東路三段,25.0520272,121.5394684,我們是一個以辦公室 OA、EIP 系統為主力銷售產品的公司， 主要業務在協助公司 1) 現行產品的維護開發、2) 次世代產品的開發。 現行產品主要著重於辦公室內部應用程式及入口網站系統的開發為主。  特別的專業訓練需求：  1. 熟悉 PHP 程式開發 2. 熟悉資料庫操作及運用 3. 了解基礎 HTML / CSS / JavaScript 等程式 4. 從事相關工作經驗2年以上 5. 具備良好的團隊合作經驗與獨立開發的能力 6. 孰悉 Linux LAMP 環境       加分條件：  1) PHP 物件導向程式開發 2) 有熟悉的 PHP Framework 如 Laravel、 Symfony、Yii 等 3) 熟悉 Git，會解衝突 4) 了解 Linux 作業系統 5) 了解 TDD 開發流程  這份工作可能獲得的挑戰與養分：  1) 系統重構技術 2) 資料庫底層調教技術 3) 深入了解 Web Framework 核心 4) 持續整合 CI 技術 5) 持續發佈 CD 技術 6) 同事在社群分享的第一手資料 7) 辦公室應用程式(如簽核、差勤、客戶管理)上的 Domain Knowhow。,PHP、HTML、JavaScript、jQuery 軟體程式設計、網路程式設計、資料庫程式設計 ,※若您有相關 PHP 或網站程式開發的作品集，也請附上，謝謝。
後端開發工程師,智影顧問股份有限公司,台北市大安區信義路四段55號5樓,25.03356,121.5453435,• 擁有MySQL  JavaScript、JSON  Node.js  的專業知識。 • 擁有程式開發經驗 2年以上。 • 擁有現代化的資料庫和工具的使用經驗。 • 使用Git / Github。 • 重視品質 • 好的執行力，積極樂觀，且勇敢清晰地表達自己的想法 • 熱情、創意、有責任感、願意學習更多知識 • 願意接受挑戰，也願意挑戰主管,Database Management、MS SQL、MySQL 系統架構規劃、系統整合分析、軟體工程系統開發、軟體品質與保證、資料庫系統管理維護、資料庫程式設計、資料庫軟體應用 ,如果你熟悉其他的程式語言而且有自信可以更好的完成軟體，也歡迎你勇敢與我們連繫，你有多少能力，我們就有多大的空間與福利給你。我們也絕對不會開出會在 ptt上面被懷疑是香蕉的薪水
.Net程式設計工程師(台北),全景軟體股份有限公司,台北市中正區博愛路150號5樓,25.042552,121.511387,1. 熟悉C#、.NetFramework，並具備開發階層式網站經驗者 2. 熟悉Microsoft Visual Studio 開發工具 3. 熟悉Microsoft SQL 資料庫開發,不拘 不拘 ,1.以VC或C++語言開發應用程式一年以上工作經驗。2.具資料庫相關開發經驗尤佳。3.具影像處理相關經驗者尤佳。4.具 .Net 開發相關經驗者尤佳。5.具資料庫或程式設計證照者尤佳。
資深電子商務工程師 Senior E-Commerce Engineer,德軒科技股份有限公司,台北市大安區敦化南路二段99號33樓,25.0288659,121.549355,執行電子商務平台開發及相關前後台營運串連設計及開發維運支援，本職務主要工作內容包含以下數項:  1. 規劃設計電子商務平台及設計開發執行。 2. 電子商務後台相關程式開發及維護。 3. API 程式開發。 4. Service 程式開發。 5. 電商公司管理系統設計及開發,AJAX、ASP.NET、C#、C++、C++.Net、Java、MFC、PHP、MS SQL、MySQL 系統整合分析、軟體工程系統開發、軟體程式設計、結構化程式設計、網路程式設計、資料庫系統管理維護、資料庫程式設計、企業資源規劃管理(ERP) ,1. 5年以上相關工作經驗 2. 具有管理與規劃程式、系統與資料庫(MSSQL  MySQL  Oracle  T-SQL)架構與運作能力 3. 熟悉物件導向程式語言及設計OOP概念 4. 熟悉 ASP.NET和Winforms開發 5. 熟悉C#及MFC 6. 具ERP系統、醫療系統開發經驗或倉儲系統相關經驗佳 7. 具電商公司工作經驗者尤佳 8. 對程式開發充滿激情，血液中充滿願意嘗試新技術及架構因子者是最佳夥伴 9. 具管理經驗能激發團隊士氣及工作效能 積極主動，重視團隊合作，面對挑戰能自發尋找解決方案 全力達成目標分享經營成果
軟體工程師,來毅數位科技股份有限公司,台北市信義區松德路159號25樓,25.0362848,121.5748457,1. 網路系統軟體程式架構及設計 2. 對新技術及程式語言並實現於市場應用有熱忱 3. 具資料庫操作經驗者佳 4. 團隊溝通協調能力 5. 需面對客戶及獨立溝通作業、專案規劃及跟進、撰寫等事務 6. 具金融專案經驗者佳,C、C#、C++、Java、Visual C#、Visual C++、Visual Studio 伺服器網站管理維護、網路資料傳輸、軟體程式設計、網路程式設計、資料庫程式設計、資料庫軟體應用 ,未填寫
.Net系統工程師,大武科技股份有限公司,台北市中山區長安東路二段169-6號11樓之1,25.0484148,121.5414872,◎基本職務內容 1. 網站系統程式功能撰寫，偶爾寫寫WinForm（coding） 2. 現行系統功能維護與服務（解bug） 3. 其他專案執行的需求（例如系統文件製作、協助客戶或專案人員使用系統）  ◎一定會用到的基本技能 後端：.Net程式語言（多為VB，偶爾C#） 前端：CSS、HTML、JavaScript、jQuery 資料庫：SQL語言（主要MS-SQL） 社交：與團隊溝通技能、自主管理能力、自我要求能力  ◎其他可能會碰到的 地理資訊(MapGuide、ArcGIS等圖台)、原生安卓APP、原生蘋果APP、影像辨識、資安議題...等，只要你有興趣都有機會參與接觸。  ◎工作方式與福利 我們每周都會分派任務並依據狀況進行調整，平常不太需要加班，若需要加班也必定會支付加班費。工程師必備的電腦公司會幫你準備好，你有自由取用的零食櫃、喝不完的咖啡、看不完的電視、玩不完的PS4與XBOX、三不五時的員工聚餐、不定期國內外員工旅遊、進修課程，當然也有標準配備的三節、年終獎金（視年度專案與績效發放）、健康檢查～,AJAX、ASP.NET、Visual Basic、Visual Basic .net、Visual C#、Visual Studio、Visual Studio .net、MS SQL、HTML、JavaScript 軟體程式設計、網路程式設計、資料庫程式設計 ,未填寫
網站研發工程師,益科股份有限公司,台北市信義區基隆路二段51號6樓之4（信義線世貿站附近）,25.0310029,121.5585981,JD：* 開發線上智慧家庭服務網站及軟體授權系統。Requirement:* 熟悉 Ruby 及 Rails 。* 熟悉 MySQL 或 PostgreSQL 資料庫設計。* 熟悉版本控制 (如 Git)。Extra:* 有大型服務或 AWS 平台開發經驗。,Linux、UNIX、C、Ruby、ANSI SQL、MySQL、PostgreSQL、DHTML、HTML、JavaScript、HTTP、TCP/IP 軟體工程系統開發、軟體程式設計、結構化程式設計、資料庫程式設計 ,未填寫
Data & Insights Analyst 數據洞察分析師,91APP_九易宇軒股份有限公司,台北市南港區八德路四段768巷5號6樓,25.049962,121.580602,工作內容： 從產品、銷售等層面建構完整的數據分析體系，並通過數據探索、各案分析等應用，提供產品、營運決策有質量的數據支持。  • 數據專案 – 參與產品專案中與數據相關的議題，協助定義數據收集與後續分析需求，規劃並推動數據產品，推動公司朝向數據驅動營運的實現。 • 數據模型 – 依據資料演算與分析需求，建構所需要的資料處理流程與數據模型，根據實際業務調整資料模型與 ETL 流程。 • 數據工程 – 能善用自動化的方法處理資料，熟悉大量資料處理與分析，使數據分析與應用產品化。 • 數據分析 – 主動進行各種數據追蹤和分析，針對商業問題提出數據產出、評估與應用，並持續優化與修正。建立全面、準確的經營管理成效衡量指標，幫助電商洞察經營數據，提供有效的決策支援。,不拘 不拘 ,1.熟悉資料庫、資料處理相關技術概念，如：ER-Model  SQL language  Stored Procedure  ETL Process。 2.具備資料統計或程式開發等相關技術，R  Python 等程式語言尤佳。 3.熟悉分群、推薦、預測等演算法理論基礎，並有實作經驗。 4.主動學習、探索新技術、新領域、新方法，並能快速運用於工作中。
資深系統/網路工程師,專羿行動股份有限公司,台北市南港區八德路四段768巷9號3樓之1,25.049755,121.580632,負責公司各業務(遊戲、App)之相關系統、伺服器與網路的管理，安全，維護。 負責公司內部網路及軟硬體維護工作。,Linux、Windows Server 2008、Windows Server 2012、MS SQL、MySQL、Firewall、Load Balancing、TCP/IP 伺服器網站管理維護、作業系統基本操作、資料備份與復原、電腦設備裝配、資訊設備操作檢修、資訊設備環境設定 ,- 熟悉Windows Server、Linux系統。 - 了解網路安全基本攻防技術、防火牆(Firewall)、漏洞弱點偵測。 - 熟悉PC、伺服器、網路設備(router  switch )等硬體維護與故障排除。 - 熟悉TCP/IP  Loading Balance  CDN加速。 - 熟悉SQL Server / MySQL資料庫日常操作、安裝、設定、備份、回復與管理。 - 需具備遊戲營運環境建置與維運經驗。
資深系統分析師,東柏資訊科技股份有限公司,台北市松山區復興北路1號14樓之3,25.0480218,121.5443569,1.專案需求分析分析/設計/測試 2.撰寫系統需求文件、系統分析文件、整合測試計劃等 3.程式開發、資料庫管理,ASP、ASP.NET、C#、Visual Basic .net、MS SQL、Oracle 系統整合分析、軟體程式設計、資料庫系統管理維護 ,1.熟MVC架構 2.能獨立作業，主動積極並具良好溝通及協調能力。 3.資訊相關科系畢業者佳，具政府標案經驗者佳。
產品中心 - ASP.Net 軟體工程師  (台北),一宇數位科技股份有限公司,台北市中正區忠孝東路二段134巷5號4樓,25.0414289,121.5316966,工作內容： ◆建置與開發網站前後台。 ◆資料庫建置與規劃。 ◆程式開發與維護。  須具備能力： ◆需有C# ASP.Net 開發經驗。 ◆有HTML5   JQuery  AJAX  React Native開發經驗與DB Schema 設計經驗尤佳。,ASP.NET、C#、Visual Studio、MS SQL、HTML、JavaScript、jQuery 系統架構規劃、結構化程式設計、網路程式設計、資料庫軟體應用 ,1. 邏輯能力佳，對程式開發及軟體工程具有熱情，願意嘗試新技術及架構。 2. 有責任感、重視團隊精神、具備創新設計熱忱。 3. 具解決問題的獨立思考能力，學習意願高及勇於接受挑戰。 4. 資訊相關科系畢業者佳。 5. 1年以上經驗者尤佳，無經驗者亦可，歡迎應屆畢業生提前面試。
電動車充電站後台開發軟體人員,華城電機股份有限公司,台北市大安區信義路四段63號3樓(世青圓形大樓),25.0335617,121.5455663,1. 電動車充電站後台軟體程式碼維護及編寫 2. 電動車充電站資料庫維護及規劃 3. 電動車充電站後台金流系統串接 4. 主管交辦事項,C、Visual C#、Visual Studio、Visual Studio .net、MS SQL、Excel、Word 軟體工程系統開發、軟體程式設計、資料庫程式設計 ,人格特質：重禮貌、穩重務實、樂於分享、積極、負責任。
61540-資深數據分析師(台北),QNAP_威聯通科技股份有限公司,台北市大安區新生南路111號5樓,25.0403434,121.5330641,工作內容： 1. 軟體使用行為、聯網裝置與雲端服務運行狀況的蒐集與分析 2. 進行需求訪談與分析，設計報表與需蒐集的資料 3. 協助建置與優化資料蒐集與分析的平台 4. 協助開發資料處理程式與導入工具軟體 5. 對用戶數據進行挖掘與分析，建構用戶行為模型,Linux、Python、R 不拘 ,其他條件： 您需具備相關的工作經驗與專業熱忱，並需具備下列能力與特質： 1. 具備結構性資料(SQL/NoSQL)與文字資料(text)處理經驗 2. 具備操作大數據處理工具與程式語言的能力，如：Spark/Hadoop/Storm與R/Python 3. 對資料處理(ETL)工具與平台(如AWS Data Pipeline / Google Dataflow)有經驗者佳 4. 對商務智能應用與視覺報表軟體(如Google DataStudio  AWS QuickSight)有經驗者佳 5. 對軟體使用者行為分析工具(如Google Analytics)有經驗者佳 6. 對物聯網應用或機器學習有經驗者，或有志學習者佳 7. 兼具資料分析與資料工程的能力或興趣者佳 8. 具備良好的溝通能力與團隊合作精神 9. 能獨立作業且具良好的問題解決能力，且抱持積極的學習態度者 10. 有大規模用戶資料處理經驗者優先  技能： 1. 熟悉Linux programming (Python or R) 與運用雲端服務 (AWS Athena/Google Bigquery/DataStudio) 2. 具備良好的溝通能力與團隊合作精神 3. 能獨立作業且具良好的問題解決能力，且抱持積極的學習態度者
D4000 網站PM/SA工程師,富邦媒體科技股份有限公司(富邦momo),台北市內湖區洲子街96號4樓  (內湖科技園區),25.0799766,121.5709292,1.專案之規劃、執行、監控、品管及文件撰寫與維護。 2.電子商務網站系統分析與開發、相關服務與產品專案的導入。 3.依照使用者需求，針對現行使用平台/網站/系統進行調整及精進。 4.系統功能整合測試、網站流量及業績、會員經營數據分析。 5.創意與新興網路的應用分析及研究評估。,PL/SQL、Excel、Internet Explorer、Outlook、PowerPoint、Word 專案規劃執行╱範圍管理、專案管理架構及專案說明、系統架構規劃、系統整合分析、功能測試(function test)、軟體整合測試、資料庫軟體應用 ,1.瞭解系統發展生命週期與軟體開發流程，如SSDLC、CMMI、Agile。 2.具電子商務產業經驗，熟購物網站(B2C、B2B2C、C2C)皆可。 3.需具專案管理經驗2年以上；熟悉專案管理方法與工具(Project、Jira、Redmine)。 4.具軟體系統需求分析經驗；有軟體系統開發與UI/UX 使用者經驗經驗尤佳。 5.需具數據彙整與分析及資料庫觀念；會使用PL/SQL語法查詢資料尤佳。 6.能獨立作業及具備團隊溝通協調能力。 7.瞭解各式瀏覽器(IE、Chrome、Firefox)操作。  * 如經面試錄取後，報到時須繳交「體格檢查表(一般)」，請於報到前自行至醫療機構辦理體檢 *
GC-資深系統開發工程師,創源生物科技股份有限公司,台北市內湖區新湖一路36巷28號,25.0588474,121.5745751,資深系統開發工程師:  一、簡介： 1. 分子視算中心為創源生技之科學資訊事業部門，乃國內領先之電子實驗記錄、品質管理、與合規系統廠商，其服務客戶遍及國內各大生技藥廠及學研機構。 2. 您將成為卓越生技資訊團隊的一份子，針對創源客戶之需求，進行企業級大型資訊系統之評估分析、設計開發、安裝與施作、規劃整合等。 3. 本公司極重視新進工程人員之長期養成，除完整內部產品訓練外，並經常有機會赴歐美等國外原廠受訓，取得原廠認證資格。  二、職務內容： 1. 負責網頁應用系統設計及開發專案之分析與管理，以ASP.NET、EXT.NET、VB/C# 為主 2. 熟悉關聯式資料庫設計(Oracle & MS SQL) 3. 報表設計，以Crystal Report為主 4. 現有系統維護、問題追蹤及修正 5. 代理産品技術研究及整合 (需閱讀英文文件)  三、其它條件： 1. 具備軟體開發分析與專案管理經驗 2. 具備基本之英文讀寫等能力 3. 善於尋找解決方法並突破技術難題 4. 邏輯思考清晰，樂於主動溝通 5. 勇於接受挑戰，具有團隊合作精神  四、加分項目： 1. 曾經獨立完成一個以上的中小型系統開發案 （請附作品） 2. 有Oracle DBA 證照更佳,Linux、Windows 7、Windows Server 2012、ASP.NET、C#、C++.Net、Visual Basic .net、Visual C#、Database Management、Oracle、Citrix、JavaScript、VBScript、XML、XML Web services 專案規劃執行╱範圍管理、作業系統基本操作、系統整合分析、軟體工程系統開發、資料庫系統管理維護、資料庫程式設計、資料庫軟體應用、系統架構規劃與維護 ,未填寫
程式開發工程師《資訊部》,台灣宅配通股份有限公司,台北市南港區三重路19-9號2樓  (南港軟體工業園區),25.05764,121.613755,(一).公司內部系統專案之規劃、開發及維護 程式設計：針對公司內部需求開發程式並維護現行系統 (熟悉Delphi者佳，非必備條件) 伺服器管理：須對Microsoft平台相關程式稍有瞭解 (熟悉MS SQL Server 者佳)  1. Delphi 程式撰寫  2. 熟C、C++及其它系統開發程式語言撰寫  3. 熟悉各型電腦操作及使用. (IBM主機、PC Server)  (二).大學相關科系畢業且有程式撰寫/系統開發經驗1年以上，或如能獨立開發或撰寫系統程式者優先錄取。,ASP、C#、Delphi 不拘 ,資料庫：MS SQL、ORACLE
後端工程師,鴻華國際科技股份有限公司,台北市南港區園區街3號11樓之3  (南港軟體工業園區),25.0584861,121.6118825,後端工程師工作內容 :     後端服務，架構改善與維護   * RESTful API 制定   * 金流/物流服務串接與維護   * 影音串流服務   * 資料庫服務串接，架構設計   * IOT 系統串接，架構設計  基本需求 :    * 樂觀  正面  積極的心態   * 熟悉 Node.js   * RESTful API 制定經驗   * 基本 git command line 操做   * AWS  Google  Heroku... 等 cloud service 使用經驗   * 基本英文能力  加分條件：    * 處理龐大資料庫經驗   * 影音串流經驗   * 資訊安全處理經驗   * 後端服務架構設計經驗  參考如下:    公司產品網站:http://www.lollipop.camera/,不拘 軟體程式設計、網路程式設計、資料庫程式設計、系統架構規劃與維護 ,未填寫
【福利佳】產品經理,辰昇網路科技有限公司(籌備處),台北市大安區敦化南路二段39號13樓,25.031707,121.5492108,1、負責pc+移動資訊流產品規劃及功能、原型設計，創新方向，內容找尋、競品分析、用戶需求分析等 2、深入分析用戶需求，編寫分析報告和設計文檔，改進優化產品功能，產品需求文檔(PRD) 編寫，推動產品上線；   3、產品打點、統計、分析 4、和技術團隊良好溝通，協調資源推動改進計畫落地，有效提升產品體驗 5、設計監控系統和工具，優化工作流程，提高工作效率 6、進行運營資料分析，針對運營流程分析預測，以資料為支撐提供優質內容及推薦 7、跟進優化運營資料工作，以使用者為價值核心，尋求改進，提升用戶體驗和運營效率 8、協調推動運營管理，跟進專案進度，與內外部團隊進行有效溝通，提高整體運營流程品質 9、對接公司各業務部門，主動溝通和發掘各BU業務資源及運營資源，提出合作想法並落實到產品功能模組，提高平臺產品到各業務線的訂單轉化效率。,不拘 不拘 ,1、大學及以上學歷，有4年以上的網際網路產品經理或相關經驗，熟練使用用戶研究的方法與工具 2、具有良好的溝通協作能力，能夠高效協調相關部門以及本部門資源，推動專案進行，抗壓能力強，工作主動負責 3、有良好的產品分析、總結歸納能力，熟悉產品運營 4、具備良好的資料分析能力，良好的邏輯分析能力，善於洞察和歸納使用者行為資料和發現產品改進方向； 5、對資料敏感，有資料分析、資料組織能力 具備較強的邏輯思維能力、學習能力  6、邏輯嚴謹，擅長分析和優化流程。能與多部門開發團隊多套後臺產品體系對接合作。  7、習慣用資料說話，具備很強的資料敏感性和資料分析能力、及邏輯分析能力。  8、有用戶體驗感，擅長不同用戶場景及使用者需求的想像力和產品形態創造能力。
資訊安全管理人員,元富證券股份有限公司,台北市大安區敦化南路二段97號7樓,25.0289307,121.549271,1.ISO27001複審2.資訊安全相關法令法規合規法遵3.資訊安全專案管理,不拘 不拘 ISO 27001資訊安全管理系統主導稽核員、BS 10012個人資料管理系統主導稽核員 ,ISO 27001資訊安全管理系統主導稽核員、BS 10012個人資料管理系統主導稽核員
JAVA 資深程式開發工程師,藍科數位科技股份有限公司,台北市內湖區行愛路151號3樓之3,25.064280451832342,121.58007305396723,Java Web應用程式開發 1. 需懂 OODP、熟悉 Spring (MVC、Data) 框架 2.需懂關聯式資料庫基本操作與設計(oracle、mysql) 3. 需懂 JUnit 、postman、soapui 等測試框架及工具 4.具 Spring boot、restful、web service(soap) 開發經驗者由佳,Linux、Java、JSP、Spring、Struts、DB2、MS SQL、Oracle、Tomcat、HTML、J2EE、J2SE、JavaScript、XML、jQuery 軟體工程系統開發、軟體程式設計、資料庫軟體應用 SCJP ,SCJP
資訊助理,台灣吉野家股份有限公司,台北市中正區館前路59號2樓,25.0447202,121.5151617,工作內容 1.各門市網路及設備檢查事宜 2.總公司及各門市電腦設備簡易故障處理 3.協助各門市設備報修 3.電腦設備維修統計調查表 4.收銀系統設定 5.表單簽核管理  6.協助主管製作相關分析報告 7.系統報表資料key in  8.主管交辦事項,不拘 不拘 ,文件收發與檔案管理、文書處理╱排版能力、報表彙整與管理、電話接聽與人員接待事項、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作、管理行事曆與會議協調安排、會電腦裝修者尤佳
